datetime;date;login;platform;platform_name;publisher_name;rtype;mime;print_identifier;online_identifier;title_id;doi;publication_title;publication_date;unitid;domain;on_campus;log_id;ezpaarse_version;ezpaarse_date;middlewares_version;middlewares_date;platforms_version;platforms_date;middlewares;title;type;subject;geoip-country;geoip-latitude;geoip-longitude;host;identd;url;status;size
2023-05-17T06:04:54+02:00;2023-05-17;e67e78b5d4f104eb0fea2a16bc160ee1bb326709;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230517·NIC_P·1;nouveau.europresse.com;N;c1ba2c90f69b519f10eb1ec8a46be027f1466203;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6c7731056477eb7d51deb243f7b4e633072f591c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230517%C2%B7NIC_P%C2%B71;200;1243
2023-05-17T06:07:00+02:00;2023-05-17;e67e78b5d4f104eb0fea2a16bc160ee1bb326709;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230517·NIC_P·2;nouveau.europresse.com;N;539dfe9f133472f13f3935595222efb8b706bdde;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6c7731056477eb7d51deb243f7b4e633072f591c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230517%C2%B7NIC_P%C2%B72;200;1242
2023-05-17T06:17:44+02:00;2023-05-17;e67e78b5d4f104eb0fea2a16bc160ee1bb326709;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230517·NIC_P·3;nouveau.europresse.com;N;e58abf9185a31359c32e5fa848795f4dcd1cf358;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6c7731056477eb7d51deb243f7b4e633072f591c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230517%C2%B7NIC_P%C2%B73;200;1243
2023-05-17T06:18:03+02:00;2023-05-17;e67e78b5d4f104eb0fea2a16bc160ee1bb326709;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230517·NIC_P·4;nouveau.europresse.com;N;17c750c9cfbe326333802a68112438be093d5161;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6c7731056477eb7d51deb243f7b4e633072f591c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230517%C2%B7NIC_P%C2%B74;200;1243
2023-05-17T06:20:09+02:00;2023-05-17;e67e78b5d4f104eb0fea2a16bc160ee1bb326709;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230517·NIC_P·5;nouveau.europresse.com;N;f0bba550124045ca5766fc0ff3f997b6f4026af3;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6c7731056477eb7d51deb243f7b4e633072f591c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230517%C2%B7NIC_P%C2%B75;200;1243
2023-05-17T06:22:39+02:00;2023-05-17;e67e78b5d4f104eb0fea2a16bc160ee1bb326709;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230517·NIC_P·6;nouveau.europresse.com;N;6c3f022a59a65be12a9d041e823bf7f2743dfc39;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6c7731056477eb7d51deb243f7b4e633072f591c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230517%C2%B7NIC_P%C2%B76;200;1243
2023-05-17T06:28:23+02:00;2023-05-17;20004987d6d1187db79093a853cdc9d3c77fffc4;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230517·NIC_P·1;nouveau.europresse.com;N;858dc1a9be915374d02500b51a40c2078fe20b9f;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6c7731056477eb7d51deb243f7b4e633072f591c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230517%C2%B7NIC_P%C2%B71;200;1243
2023-05-17T06:28:33+02:00;2023-05-17;20004987d6d1187db79093a853cdc9d3c77fffc4;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230517·NIC_P·7;nouveau.europresse.com;N;32a6dc201906dcc5a5dc0a86671d5c91fd13de75;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6c7731056477eb7d51deb243f7b4e633072f591c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230517%C2%B7NIC_P%C2%B77;200;1243
2023-05-17T06:31:16+02:00;2023-05-17;20004987d6d1187db79093a853cdc9d3c77fffc4;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230517·NIC_P·8;nouveau.europresse.com;N;bee7869dc07f9a95738e5f95034040c737ec6680;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6c7731056477eb7d51deb243f7b4e633072f591c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230517%C2%B7NIC_P%C2%B78;200;1243
2023-05-17T06:31:19+02:00;2023-05-17;20004987d6d1187db79093a853cdc9d3c77fffc4;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230517·NIC_P·9;nouveau.europresse.com;N;a76644a00976eb5e878cd6bfb99056313213f524;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6c7731056477eb7d51deb243f7b4e633072f591c;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230517%C2%B7NIC_P%C2%B79;200;1243
