datetime;date;login;platform;platform_name;publisher_name;rtype;mime;print_identifier;online_identifier;title_id;doi;publication_title;publication_date;unitid;domain;on_campus;log_id;ezpaarse_version;ezpaarse_date;middlewares_version;middlewares_date;platforms_version;platforms_date;middlewares;title;type;subject;geoip-country;geoip-latitude;geoip-longitude;host;identd;url;status;size
2023-05-31T06:15:43+02:00;2023-05-31;e84555ba46d893f9aab8f92c8f658517d58f0ab5;dalloz;Dalloz;Dalloz;;HTML;;;;;;;DZ/OASIS/000063;www.dalloz.fr;N;e2dd4ef2c3c4287f6bf512c6f2374d35286ef37d;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;49.1667;5.3833;07741d2d2d49328f8534ca8b4c18f51d54310335;;https://www.dalloz.fr:443/documentation/Document?ctxt=0_YSR0MD1wcm9jw6lkdXJlIGFzc2lzdGFuY2Ugw6lkdWNhdGl2ZcKneCRzZj1zaW1wbGUtc2VhcmNo&ctxtl=0_cyRwYWdlTnVtPTHCp3MkdHJpZGF0ZT1GYWxzZcKncyRzb3J0PSNkZWZhdWx0X0Rlc2PCp3Mkc2xOYlBhZz0yMMKncyRpc2Fibz1UcnVlwqdzJHBhZ2luZz1UcnVlwqdzJG9uZ2xldD3Cp3MkZnJlZXNjb3BlPUZhbHNlwqdzJHdvSVM9RmFsc2XCp3Mkd29TUENIPUZhbHNlwqdzJGZsb3dNb2RlPUZhbHNlwqdzJGJxPcKncyRzZWFyY2hMYWJlbD3Cp3Mkc2VhcmNoQ2xhc3M9wqdzJHo9MERCRkM4REIvMDhDQzYyOTQ%3D&id=DZ%2FOASIS%2F000063;200;348974
2023-05-31T06:31:15+02:00;2023-05-31;83933e04637c8d6ab965e6e707e14d1f57e842fb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230531·NIC_P·1;nouveau.europresse.com;N;e7f923e2de7ec2bc058fc45bc8904b6ce62718f8;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;eec61c93e9dcb4bcec295e7814a3966d014a2075;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230531%C2%B7NIC_P%C2%B71;200;1243
2023-05-31T06:31:31+02:00;2023-05-31;83933e04637c8d6ab965e6e707e14d1f57e842fb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230531·NIC_P·2;nouveau.europresse.com;N;12d74abbca1e0bb26d7e4692a947d5835855a909;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;eec61c93e9dcb4bcec295e7814a3966d014a2075;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230531%C2%B7NIC_P%C2%B72;200;1243
2023-05-31T06:39:31+02:00;2023-05-31;83933e04637c8d6ab965e6e707e14d1f57e842fb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230531·NIC_P·3;nouveau.europresse.com;N;d3ec41cb6dfe3789a5cb2f1d18827685cb3e35fa;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;eec61c93e9dcb4bcec295e7814a3966d014a2075;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230531%C2%B7NIC_P%C2%B73;200;1243
2023-05-31T06:39:41+02:00;2023-05-31;83933e04637c8d6ab965e6e707e14d1f57e842fb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230531·NIC_P·4;nouveau.europresse.com;N;46c2c5dc8f7c31a90698982294b28845ffd0f881;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;eec61c93e9dcb4bcec295e7814a3966d014a2075;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230531%C2%B7NIC_P%C2%B74;200;1243
2023-05-31T06:39:56+02:00;2023-05-31;83933e04637c8d6ab965e6e707e14d1f57e842fb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230531·NIC_P·5;nouveau.europresse.com;N;be7e6d238cb036abf9142bc0c549673ff2213d13;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;eec61c93e9dcb4bcec295e7814a3966d014a2075;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230531%C2%B7NIC_P%C2%B75;200;1243
2023-05-31T06:40:21+02:00;2023-05-31;83933e04637c8d6ab965e6e707e14d1f57e842fb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230531·NIC_P·6;nouveau.europresse.com;N;1c0973c17711ddd348b7634956e5164bd584939e;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;eec61c93e9dcb4bcec295e7814a3966d014a2075;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230531%C2%B7NIC_P%C2%B76;200;1243
2023-05-31T06:41:08+02:00;2023-05-31;83933e04637c8d6ab965e6e707e14d1f57e842fb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230531·NIC_P·7;nouveau.europresse.com;N;b192c5dd8eac754d2de86a08f38f099e41051eb0;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;eec61c93e9dcb4bcec295e7814a3966d014a2075;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230531%C2%B7NIC_P%C2%B77;200;1243
2023-05-31T06:41:32+02:00;2023-05-31;83933e04637c8d6ab965e6e707e14d1f57e842fb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230531·NIC_P·8;nouveau.europresse.com;N;19e64a7e2fe0f16e6ef24bda106b164757da1ec4;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;eec61c93e9dcb4bcec295e7814a3966d014a2075;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230531%C2%B7NIC_P%C2%B78;200;1243
2023-05-31T06:41:40+02:00;2023-05-31;83933e04637c8d6ab965e6e707e14d1f57e842fb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230531·NIC_P·9;nouveau.europresse.com;N;b3a2d3dd393981e81248d9682127fb84a68c6a44;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;eec61c93e9dcb4bcec295e7814a3966d014a2075;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230531%C2%B7NIC_P%C2%B79;200;1243
