datetime;date;login;platform;platform_name;publisher_name;rtype;mime;print_identifier;online_identifier;title_id;doi;publication_title;publication_date;unitid;domain;on_campus;log_id;ezpaarse_version;ezpaarse_date;middlewares_version;middlewares_date;platforms_version;platforms_date;middlewares;title;type;subject;geoip-country;geoip-latitude;geoip-longitude;host;identd;url;status;size
2023-08-12T06:00:08+02:00;2023-08-12;f2c62efaa0a116f7429c6e86e364789c2e073488;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230812·NIC_P·6;nouveau.europresse.com;N;37170e07a18a9e7888d1729ce7ecdedbe2383ca0;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;44.6363;0.7433;70ecf4e29cd4ddfc07709af8e5e03ad3a341cd06;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230812%C2%B7NIC_P%C2%B76;200;1243
2023-08-12T06:00:28+02:00;2023-08-12;f2c62efaa0a116f7429c6e86e364789c2e073488;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230812·NIC_P·7;nouveau.europresse.com;N;b5ce75770611513c3958f3a1f05a612e347a5ca8;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;44.6363;0.7433;70ecf4e29cd4ddfc07709af8e5e03ad3a341cd06;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230812%C2%B7NIC_P%C2%B77;200;1243
2023-08-12T06:02:58+02:00;2023-08-12;f2c62efaa0a116f7429c6e86e364789c2e073488;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230812·NIC_P·8;nouveau.europresse.com;N;c4a35cafd95454e34909722eaba1faf69e6899f6;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;44.6363;0.7433;70ecf4e29cd4ddfc07709af8e5e03ad3a341cd06;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230812%C2%B7NIC_P%C2%B78;200;1243
2023-08-12T06:03:12+02:00;2023-08-12;f2c62efaa0a116f7429c6e86e364789c2e073488;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230812·NIC_P·9;nouveau.europresse.com;N;dc34a9f591892660c84c20a603c864c0ce52a7c7;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;44.6363;0.7433;70ecf4e29cd4ddfc07709af8e5e03ad3a341cd06;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230812%C2%B7NIC_P%C2%B79;200;1243
2023-08-12T06:06:06+02:00;2023-08-12;f2c62efaa0a116f7429c6e86e364789c2e073488;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230812·NIC_P·10;nouveau.europresse.com;N;a41ba70c90e0f9d748128a6a3c77c54a1b903e22;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;44.6363;0.7433;70ecf4e29cd4ddfc07709af8e5e03ad3a341cd06;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230812%C2%B7NIC_P%C2%B710;200;1243
2023-08-12T06:06:16+02:00;2023-08-12;f2c62efaa0a116f7429c6e86e364789c2e073488;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230812·NIC_P·11;nouveau.europresse.com;N;b9eaa7a2ec70fc1d08acde60ae286d457b227083;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;44.6363;0.7433;70ecf4e29cd4ddfc07709af8e5e03ad3a341cd06;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230812%C2%B7NIC_P%C2%B711;200;1243
2023-08-12T06:07:06+02:00;2023-08-12;f2c62efaa0a116f7429c6e86e364789c2e073488;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230812·NIC_P·12;nouveau.europresse.com;N;c8ae2a92a6a421d1313946eff2dcb5827683012b;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;44.6363;0.7433;70ecf4e29cd4ddfc07709af8e5e03ad3a341cd06;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230812%C2%B7NIC_P%C2%B712;200;1243
2023-08-12T06:30:12+02:00;2023-08-12;f2c62efaa0a116f7429c6e86e364789c2e073488;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230812·NIC_P·13;nouveau.europresse.com;N;7c354d702d3ed2f1de3b70d088bff52c603efa21;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;44.6363;0.7433;70ecf4e29cd4ddfc07709af8e5e03ad3a341cd06;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230812%C2%B7NIC_P%C2%B713;200;1242
2023-08-12T06:30:35+02:00;2023-08-12;f2c62efaa0a116f7429c6e86e364789c2e073488;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230812·NIC_P·14;nouveau.europresse.com;N;5a623d868ac870e470b26f24eb508866ea1ebbe5;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;44.6363;0.7433;70ecf4e29cd4ddfc07709af8e5e03ad3a341cd06;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230812%C2%B7NIC_P%C2%B714;200;1243
2023-08-12T06:30:46+02:00;2023-08-12;f2c62efaa0a116f7429c6e86e364789c2e073488;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230812·NIC_P·15;nouveau.europresse.com;N;be6b763b2ef8b5fb041b9eca64d62942d0177719;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;44.6363;0.7433;70ecf4e29cd4ddfc07709af8e5e03ad3a341cd06;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230812%C2%B7NIC_P%C2%B715;200;1243
