datetime;date;login;platform;platform_name;publisher_name;rtype;mime;print_identifier;online_identifier;title_id;doi;publication_title;publication_date;unitid;domain;on_campus;log_id;ezpaarse_version;ezpaarse_date;middlewares_version;middlewares_date;platforms_version;platforms_date;middlewares;title;type;subject;geoip-country;geoip-latitude;geoip-longitude;host;identd;url;status;size
2023-08-28T06:01:58+02:00;2023-08-28;30910c6ff07c1d4aaeaecd2a2dc1cf91985df315;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230828·NIC_P·11;nouveau.europresse.com;N;c36bb818f7990beef88cd53de709e7525d4a6551;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6f71ba0868882f8ca995d98efc285ecee10696f0;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230828%C2%B7NIC_P%C2%B711;200;1243
2023-08-28T06:02:32+02:00;2023-08-28;30910c6ff07c1d4aaeaecd2a2dc1cf91985df315;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230828·NIC_P·12;nouveau.europresse.com;N;4c27aaf3e937abca5eaf178e2226a23fc6ead9f5;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6f71ba0868882f8ca995d98efc285ecee10696f0;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230828%C2%B7NIC_P%C2%B712;200;1243
2023-08-28T06:03:55+02:00;2023-08-28;30910c6ff07c1d4aaeaecd2a2dc1cf91985df315;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230828·NIC_P·13;nouveau.europresse.com;N;a634fcbad66e4888438ec774770d98445016bd70;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6f71ba0868882f8ca995d98efc285ecee10696f0;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230828%C2%B7NIC_P%C2%B713;200;1243
2023-08-28T06:04:06+02:00;2023-08-28;30910c6ff07c1d4aaeaecd2a2dc1cf91985df315;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230828·NIC_P·14;nouveau.europresse.com;N;6931908a4b7f98948e2267e7fdde5be09a1b0f49;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6f71ba0868882f8ca995d98efc285ecee10696f0;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230828%C2%B7NIC_P%C2%B714;200;1243
2023-08-28T06:05:09+02:00;2023-08-28;30910c6ff07c1d4aaeaecd2a2dc1cf91985df315;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230828·NIC_P·15;nouveau.europresse.com;N;36deb7ac2d6926a8cf9b94a16ec2947ef803fb5a;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6f71ba0868882f8ca995d98efc285ecee10696f0;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230828%C2%B7NIC_P%C2%B715;200;1243
2023-08-28T06:05:23+02:00;2023-08-28;30910c6ff07c1d4aaeaecd2a2dc1cf91985df315;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230828·NIC_P·13;nouveau.europresse.com;N;944bb3ed9459251add2427d7621219a688b57f38;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6f71ba0868882f8ca995d98efc285ecee10696f0;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230828%C2%B7NIC_P%C2%B713;200;1243
2023-08-28T06:05:25+02:00;2023-08-28;30910c6ff07c1d4aaeaecd2a2dc1cf91985df315;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230828·NIC_P·14;nouveau.europresse.com;N;e10cc3472b967c4c50cb4a7c8c17438e76de86d7;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6f71ba0868882f8ca995d98efc285ecee10696f0;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230828%C2%B7NIC_P%C2%B714;200;1243
2023-08-28T06:05:48+02:00;2023-08-28;30910c6ff07c1d4aaeaecd2a2dc1cf91985df315;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230828·NIC_P·15;nouveau.europresse.com;N;80f3c060f89c064e1b49a841ac4b2d3969da66ec;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6f71ba0868882f8ca995d98efc285ecee10696f0;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230828%C2%B7NIC_P%C2%B715;200;1243
2023-08-28T06:08:00+02:00;2023-08-28;30910c6ff07c1d4aaeaecd2a2dc1cf91985df315;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230828·NIC_P·16;nouveau.europresse.com;N;9a50d83086500d1a5dfbdd78ec0641b1ee176f24;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6f71ba0868882f8ca995d98efc285ecee10696f0;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230828%C2%B7NIC_P%C2%B716;200;1243
2023-08-28T06:08:12+02:00;2023-08-28;30910c6ff07c1d4aaeaecd2a2dc1cf91985df315;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230828·NIC_P·17;nouveau.europresse.com;N;43974beca88da0f5982843846b5ecc01268dd5aa;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;6f71ba0868882f8ca995d98efc285ecee10696f0;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230828%C2%B7NIC_P%C2%B717;200;1243
