datetime;date;login;platform;platform_name;publisher_name;rtype;mime;print_identifier;online_identifier;title_id;doi;publication_title;publication_date;unitid;domain;on_campus;log_id;ezpaarse_version;ezpaarse_date;middlewares_version;middlewares_date;platforms_version;platforms_date;middlewares;title;type;subject;geoip-country;geoip-latitude;geoip-longitude;host;identd;url;status;size
2023-08-15T07:09:38+02:00;2023-08-15;bab1347af784bcd43960ad566f04ec648107047e;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230814·LF_P·1;nouveau.europresse.com;N;47c089d597ba9be94ea3dd9f2ebb763e16eb61c2;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;41.591;9.2795;1c5a5a85087ab99604b33852ee4b4fe7018f5e91;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230814%C2%B7LF_P%C2%B71;200;1242
2023-08-15T07:09:59+02:00;2023-08-15;bab1347af784bcd43960ad566f04ec648107047e;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230814·LF_P·2;nouveau.europresse.com;N;9fd33f2755a3211fe1ae35bcafa4faf09a6362ee;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;41.591;9.2795;1c5a5a85087ab99604b33852ee4b4fe7018f5e91;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230814%C2%B7LF_P%C2%B72;200;1242
2023-08-15T07:10:20+02:00;2023-08-15;bab1347af784bcd43960ad566f04ec648107047e;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230814·LF_P·3;nouveau.europresse.com;N;3f1a9190daf89be40dc6850496ffc5d6b9defd41;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;41.591;9.2795;1c5a5a85087ab99604b33852ee4b4fe7018f5e91;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230814%C2%B7LF_P%C2%B73;200;1243
2023-08-15T07:12:04+02:00;2023-08-15;bab1347af784bcd43960ad566f04ec648107047e;europresse;Europresse;CEDROM-SNi;SEARCH;HTML;;;;;;;;nouveau.europresse.com;N;fe493b11be934470c95e9865d528202067c7bb3f;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;41.591;9.2795;1c5a5a85087ab99604b33852ee4b4fe7018f5e91;;https://nouveau.europresse.com:443/Search/ResultMobile;200;41901
2023-08-15T07:12:14+02:00;2023-08-15;bab1347af784bcd43960ad566f04ec648107047e;europresse;Europresse;CEDROM-SNi;ARTICLE;HTML;0182-5852;;LF;;Le Figaro;;news·20230814·LF·1062×20×23742373761;nouveau.europresse.com;N;c172ffb8289da52722c555f1a890a5e4687a277b;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;41.591;9.2795;1c5a5a85087ab99604b33852ee4b4fe7018f5e91;;https://nouveau.europresse.com:443/Document/ViewMobile?docKey=news%C2%B720230814%C2%B7LF%C2%B71062%C3%9720%C3%9723742373761&fromBasket=false&viewEvent=1&invoiceCode=;200;22689
2023-08-15T07:13:10+02:00;2023-08-15;bab1347af784bcd43960ad566f04ec648107047e;europresse;Europresse;CEDROM-SNi;SEARCH;HTML;;;;;;;;nouveau.europresse.com;N;cb430971c1b67c1b74dbae89599ad16a4ace00d5;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;41.591;9.2795;1c5a5a85087ab99604b33852ee4b4fe7018f5e91;;https://nouveau.europresse.com:443/Search/ResultMobile;200;41896
2023-08-15T07:13:16+02:00;2023-08-15;bab1347af784bcd43960ad566f04ec648107047e;europresse;Europresse;CEDROM-SNi;ARTICLE;HTML;0182-5852;;LF;;Le Figaro;;news·20230814·LF·1062×20×23742373761;nouveau.europresse.com;N;b4413371699dd105f3a55dd7f2a066c3e1cd830c;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;41.591;9.2795;1c5a5a85087ab99604b33852ee4b4fe7018f5e91;;https://nouveau.europresse.com:443/Document/ViewMobile?docKey=news%C2%B720230814%C2%B7LF%C2%B71062%C3%9720%C3%9723742373761&fromBasket=false&viewEvent=1&invoiceCode=;200;22646
2023-08-15T07:13:46+02:00;2023-08-15;bab1347af784bcd43960ad566f04ec648107047e;europresse;Europresse;CEDROM-SNi;SEARCH;HTML;;;;;;;;nouveau.europresse.com;N;029369a4952ed4f8bdbe82065df5e5df8d3be44f;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;41.591;9.2795;1c5a5a85087ab99604b33852ee4b4fe7018f5e91;;https://nouveau.europresse.com:443/Search/ResultMobile;200;42133
2023-08-15T07:14:01+02:00;2023-08-15;bab1347af784bcd43960ad566f04ec648107047e;europresse;Europresse;CEDROM-SNi;ARTICLE;HTML;0182-5852;;LF;;Le Figaro;;news·20230814·LF·1062×21×21325651295;nouveau.europresse.com;N;43265eef4ec2f583e485650c109b0495c8290ee0;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;41.591;9.2795;1c5a5a85087ab99604b33852ee4b4fe7018f5e91;;https://nouveau.europresse.com:443/Document/ViewMobile?docKey=news%C2%B720230814%C2%B7LF%C2%B71062%C3%9721%C3%9721325651295&fromBasket=false&viewEvent=1&invoiceCode=;200;54808
2023-08-15T07:14:21+02:00;2023-08-15;bab1347af784bcd43960ad566f04ec648107047e;europresse;Europresse;CEDROM-SNi;ARTICLE;HTML;;;;;;;;nouveau.europresse.com;N;c310a280e1b42cf91869c2ae86a5e24f8a1c1076;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;41.591;9.2795;1c5a5a85087ab99604b33852ee4b4fe7018f5e91;;https://nouveau.europresse.com:443/Document/SavePDF;200;249618
