datetime;date;login;platform;platform_name;publisher_name;rtype;mime;print_identifier;online_identifier;title_id;doi;publication_title;publication_date;unitid;domain;on_campus;log_id;ezpaarse_version;ezpaarse_date;middlewares_version;middlewares_date;platforms_version;platforms_date;middlewares;title;type;subject;geoip-country;geoip-latitude;geoip-longitude;host;identd;url;status;size
2023-08-17T07:18:52+02:00;2023-08-17;42a7a17928e6659b0f3ade3e239b1ed8910e2ca5;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230817·LM_P·1;nouveau.europresse.com;N;c1c8e5801b75f98b84ed46dbbea7a808b45c8f9b;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;2ef8bb72f2e0fbc0f2e6f0e2a42284384d1f00ca;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230817%C2%B7LM_P%C2%B71;200;1243
2023-08-17T07:20:26+02:00;2023-08-17;42a7a17928e6659b0f3ade3e239b1ed8910e2ca5;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230817·LM_P·3;nouveau.europresse.com;N;2b575d65e2589ed28c9949f15a4bde044c85d64e;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;2ef8bb72f2e0fbc0f2e6f0e2a42284384d1f00ca;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230817%C2%B7LM_P%C2%B73;200;1242
2023-08-17T07:20:28+02:00;2023-08-17;42a7a17928e6659b0f3ade3e239b1ed8910e2ca5;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230817·LM_P·2;nouveau.europresse.com;N;f24e341956fe3c87a882dc42865b7ecf60b76720;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;2ef8bb72f2e0fbc0f2e6f0e2a42284384d1f00ca;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230817%C2%B7LM_P%C2%B72;200;1243
2023-08-17T07:21:15+02:00;2023-08-17;42a7a17928e6659b0f3ade3e239b1ed8910e2ca5;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230817·LM_P·2;nouveau.europresse.com;N;74ec0cbe7fb56337f41c08e19319942814a7a1f8;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;2ef8bb72f2e0fbc0f2e6f0e2a42284384d1f00ca;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230817%C2%B7LM_P%C2%B72;200;1243
2023-08-17T07:21:22+02:00;2023-08-17;42a7a17928e6659b0f3ade3e239b1ed8910e2ca5;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230817·LM_P·3;nouveau.europresse.com;N;510b9af2e865e3cce4087e1a09bbbc888dda80ff;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;2ef8bb72f2e0fbc0f2e6f0e2a42284384d1f00ca;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230817%C2%B7LM_P%C2%B73;200;1243
2023-08-17T07:21:53+02:00;2023-08-17;42a7a17928e6659b0f3ade3e239b1ed8910e2ca5;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230817·LM_P·4;nouveau.europresse.com;N;c17cc920ac02261c9328de3b178e739c00364742;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;2ef8bb72f2e0fbc0f2e6f0e2a42284384d1f00ca;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230817%C2%B7LM_P%C2%B74;200;1243
2023-08-17T07:22:11+02:00;2023-08-17;42a7a17928e6659b0f3ade3e239b1ed8910e2ca5;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230817·LM_P·5;nouveau.europresse.com;N;c4ea0722e3e8bc357bbadb776a8c6d854c27fb6d;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;2ef8bb72f2e0fbc0f2e6f0e2a42284384d1f00ca;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230817%C2%B7LM_P%C2%B75;200;1243
2023-08-17T07:22:23+02:00;2023-08-17;42a7a17928e6659b0f3ade3e239b1ed8910e2ca5;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230817·LM_P·6;nouveau.europresse.com;N;b6f620c3282069899513b689b4ddf5adaba305be;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;2ef8bb72f2e0fbc0f2e6f0e2a42284384d1f00ca;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230817%C2%B7LM_P%C2%B76;200;1243
2023-08-17T07:22:39+02:00;2023-08-17;42a7a17928e6659b0f3ade3e239b1ed8910e2ca5;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230817·LM_P·7;nouveau.europresse.com;N;cf004c42efe3775db470c053c3738ae117081360;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;2ef8bb72f2e0fbc0f2e6f0e2a42284384d1f00ca;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230817%C2%B7LM_P%C2%B77;200;1243
2023-08-17T07:25:01+02:00;2023-08-17;42a7a17928e6659b0f3ade3e239b1ed8910e2ca5;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230817·LM_P·7;nouveau.europresse.com;N;abe370869182e7a57b1673dade4b56e7bcb95822;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;2ef8bb72f2e0fbc0f2e6f0e2a42284384d1f00ca;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230817%C2%B7LM_P%C2%B77;200;1243
