datetime;date;login;platform;platform_name;publisher_name;rtype;mime;print_identifier;online_identifier;title_id;doi;publication_title;publication_date;unitid;domain;on_campus;log_id;ezpaarse_version;ezpaarse_date;middlewares_version;middlewares_date;platforms_version;platforms_date;middlewares;title;type;subject;geoip-country;geoip-latitude;geoip-longitude;host;identd;url;status;size
2024-03-24T05:37:59+01:00;2024-03-24;daff9e95844c1d02ac004c9fd6efcc9eee736279;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240324·NIC_P·1;nouveau.europresse.com;N;ea852f9408ac79128e93660a7611cde52332d18a;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;af6f0fd7f45d3258504bba532d076a303c237e30;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240324%C2%B7NIC_P%C2%B71;200;1492
2024-03-24T05:39:12+01:00;2024-03-24;daff9e95844c1d02ac004c9fd6efcc9eee736279;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240324·NIC_P·2;nouveau.europresse.com;N;aca375d6906caed6d5c09c1f291637e25c117944;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;af6f0fd7f45d3258504bba532d076a303c237e30;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240324%C2%B7NIC_P%C2%B72;200;1492
2024-03-24T05:39:32+01:00;2024-03-24;daff9e95844c1d02ac004c9fd6efcc9eee736279;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240324·NIC_P·3;nouveau.europresse.com;N;f6f9f8eb00cffd2e39f139a68469181e351f4e20;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;af6f0fd7f45d3258504bba532d076a303c237e30;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240324%C2%B7NIC_P%C2%B73;200;1492
2024-03-24T05:41:02+01:00;2024-03-24;daff9e95844c1d02ac004c9fd6efcc9eee736279;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240324·NIC_P·4;nouveau.europresse.com;N;ba1e897fc0ee927ca741447f749e08a5f57d9af8;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;af6f0fd7f45d3258504bba532d076a303c237e30;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240324%C2%B7NIC_P%C2%B74;200;1492
2024-03-24T05:44:26+01:00;2024-03-24;daff9e95844c1d02ac004c9fd6efcc9eee736279;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240324·NIC_P·5;nouveau.europresse.com;N;46e00f7f76436177ea013604e045f7bbcd188b4e;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;af6f0fd7f45d3258504bba532d076a303c237e30;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240324%C2%B7NIC_P%C2%B75;200;1492
2024-03-24T05:44:36+01:00;2024-03-24;daff9e95844c1d02ac004c9fd6efcc9eee736279;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240324·NIC_P·6;nouveau.europresse.com;N;6e3364e3a80b300ebeff5040f78015566cae97c3;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;af6f0fd7f45d3258504bba532d076a303c237e30;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240324%C2%B7NIC_P%C2%B76;200;1492
2024-03-24T05:46:38+01:00;2024-03-24;daff9e95844c1d02ac004c9fd6efcc9eee736279;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240324·NIC_P·7;nouveau.europresse.com;N;5728b3a35f8adfd23ad7380e504333a04d9709c8;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;af6f0fd7f45d3258504bba532d076a303c237e30;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240324%C2%B7NIC_P%C2%B77;200;1492
2024-03-24T05:50:39+01:00;2024-03-24;daff9e95844c1d02ac004c9fd6efcc9eee736279;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240324·NIC_P·8;nouveau.europresse.com;N;c4c97b8b712071d56380f42f13ddfd5bb236c539;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;af6f0fd7f45d3258504bba532d076a303c237e30;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240324%C2%B7NIC_P%C2%B78;200;1492
2024-03-24T05:50:47+01:00;2024-03-24;daff9e95844c1d02ac004c9fd6efcc9eee736279;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240324·NIC_P·9;nouveau.europresse.com;N;5d87ed81de6e10729c24586e33e27fcf48ba14aa;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;af6f0fd7f45d3258504bba532d076a303c237e30;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240324%C2%B7NIC_P%C2%B79;200;1491
2024-03-24T05:50:55+01:00;2024-03-24;daff9e95844c1d02ac004c9fd6efcc9eee736279;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20240324·NIC_P·10;nouveau.europresse.com;N;37de25e583e2e13e38e03531e4abd58c80862372;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;af6f0fd7f45d3258504bba532d076a303c237e30;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720240324%C2%B7NIC_P%C2%B710;200;1492
