datetime;date;login;platform;platform_name;publisher_name;rtype;mime;print_identifier;online_identifier;title_id;doi;publication_title;publication_date;unitid;domain;on_campus;log_id;ezpaarse_version;ezpaarse_date;middlewares_version;middlewares_date;platforms_version;platforms_date;middlewares;title;type;subject;geoip-country;geoip-latitude;geoip-longitude;host;identd;url;status;size
2023-06-09T09:29:56+02:00;2023-06-09;39cec93767c7af5038acb830065555ed2099adb8;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230609·NIC_P·1;nouveau.europresse.com;N;5a2cd617418018eb740980ce59f24e0e395309f7;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.7045;7.2597;48c930a8a2ce4331fc9061a59e2f674f4711b578;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230609%C2%B7NIC_P%C2%B71;200;1243
2023-06-09T09:30:36+02:00;2023-06-09;39cec93767c7af5038acb830065555ed2099adb8;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230609·NIC_P·2;nouveau.europresse.com;N;c0191bf72eb1c9561ee967ca051368aaf5ece473;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.7045;7.2597;48c930a8a2ce4331fc9061a59e2f674f4711b578;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230609%C2%B7NIC_P%C2%B72;200;1243
2023-06-09T09:33:21+02:00;2023-06-09;4e724b96c2872412a9058bf017333fa9c6f2347e;dalloz;Dalloz;Dalloz;;HTML;;;;;;;RECUEIL/CHRON/2016/0042;www.dalloz.fr;N;22213709a463627325b5e0137e63e416bead6ea0;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.3096;9.1492;61b236fd977c6522528dabf2af6b133ab182d430;;https://www.dalloz.fr:443/documentation/Document?ctxt=0_YSR0MD1kcm9pdCBhaXJibmLCp3gkc2Y9c2ltcGxlLXNlYXJjaA%3D%3D&ctxtl=0_cyRwYWdlTnVtPTHCp3MkdHJpZGF0ZT1GYWxzZcKncyRzb3J0PSNkZWZhdWx0X0Rlc2PCp3Mkc2xOYlBhZz0yMMKncyRpc2Fibz1UcnVlwqdzJHBhZ2luZz1UcnVlwqdzJG9uZ2xldD3Cp3MkZnJlZXNjb3BlPUZhbHNlwqdzJHdvSVM9RmFsc2XCp3Mkd29TUENIPUZhbHNlwqdzJGZsb3dNb2RlPUZhbHNlwqdzJGJxPcKncyRzZWFyY2hMYWJlbD3Cp3Mkc2VhcmNoQ2xhc3M9&id=RECUEIL%2FCHRON%2F2016%2F0042;200;307024
2023-06-09T09:36:28+02:00;2023-06-09;39cec93767c7af5038acb830065555ed2099adb8;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230609·NIC_P·3;nouveau.europresse.com;N;9a11b142af9ed87fbad30b7fd01098605e0dbf50;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.7045;7.2597;48c930a8a2ce4331fc9061a59e2f674f4711b578;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230609%C2%B7NIC_P%C2%B73;200;1243
2023-06-09T09:37:05+02:00;2023-06-09;39cec93767c7af5038acb830065555ed2099adb8;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230609·NIC_P·4;nouveau.europresse.com;N;8cee0e743cc6d247688b052b4bd566b5f312c4db;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.7045;7.2597;48c930a8a2ce4331fc9061a59e2f674f4711b578;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230609%C2%B7NIC_P%C2%B74;200;1243
2023-06-09T09:40:41+02:00;2023-06-09;4a8ce9636fd77c9ddaf98738afb3a7664b54136c;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230609·EQ_P·1;nouveau.europresse.com;N;10b40b3fb635d530f50ab9c2d6d4cfec4581c856;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.3096;9.1492;e55e8e439f39018f2f2a1bd7fe4f69ec5c55db97;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230609%C2%B7EQ_P%C2%B71;200;1243
2023-06-09T09:41:00+02:00;2023-06-09;4a8ce9636fd77c9ddaf98738afb3a7664b54136c;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230609·EQ_P·14;nouveau.europresse.com;N;0c35cc695cdfa42e49755b6efa486c697ea2b782;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.3096;9.1492;e55e8e439f39018f2f2a1bd7fe4f69ec5c55db97;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230609%C2%B7EQ_P%C2%B714;200;1243
2023-06-09T09:41:49+02:00;2023-06-09;4a8ce9636fd77c9ddaf98738afb3a7664b54136c;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230609·EQ_P·15;nouveau.europresse.com;N;304766b9c358a9086e9f0f088276361e3c252e79;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.3096;9.1492;e55e8e439f39018f2f2a1bd7fe4f69ec5c55db97;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230609%C2%B7EQ_P%C2%B715;200;1243
2023-06-09T09:42:13+02:00;2023-06-09;4a8ce9636fd77c9ddaf98738afb3a7664b54136c;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230609·EQ_P·16;nouveau.europresse.com;N;212662c1a97ea6672569c96a2dba9346bd5649f8;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.3096;9.1492;e55e8e439f39018f2f2a1bd7fe4f69ec5c55db97;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230609%C2%B7EQ_P%C2%B716;200;1243
2023-06-09T09:42:39+02:00;2023-06-09;4a8ce9636fd77c9ddaf98738afb3a7664b54136c;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230609·EQ_P·17;nouveau.europresse.com;N;5bd5294f0fbd8c712622e4bfad9a752096360eae;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.3096;9.1492;e55e8e439f39018f2f2a1bd7fe4f69ec5c55db97;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230609%C2%B7EQ_P%C2%B717;200;1243
