datetime;date;login;platform;platform_name;publisher_name;rtype;mime;print_identifier;online_identifier;title_id;doi;publication_title;publication_date;unitid;domain;on_campus;log_id;ezpaarse_version;ezpaarse_date;middlewares_version;middlewares_date;platforms_version;platforms_date;middlewares;title;type;subject;geoip-country;geoip-latitude;geoip-longitude;host;identd;url;status;size
2023-06-12T06:56:58+02:00;2023-06-12;753c89d0cb46db30f69d6d03e31608e86d4d8813;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230612·NIC_P·1;nouveau.europresse.com;N;498624ab8ecc398c98f9ddb26c2c3acb8764bb30;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;e192c367af510a1ad052d683a40288a8cf91a3e3;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230612%C2%B7NIC_P%C2%B71;200;1241
2023-06-12T06:57:50+02:00;2023-06-12;753c89d0cb46db30f69d6d03e31608e86d4d8813;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230612·NIC_P·2;nouveau.europresse.com;N;f1cf71aedf6a7d7f3f3305135aaa9e41e50571bf;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;e192c367af510a1ad052d683a40288a8cf91a3e3;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230612%C2%B7NIC_P%C2%B72;200;1243
2023-06-12T06:58:33+02:00;2023-06-12;753c89d0cb46db30f69d6d03e31608e86d4d8813;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230612·NIC_P·3;nouveau.europresse.com;N;2aa944b7916727887f6ad788ed43bb59885dface;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;e192c367af510a1ad052d683a40288a8cf91a3e3;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230612%C2%B7NIC_P%C2%B73;200;1243
2023-06-12T07:00:06+02:00;2023-06-12;753c89d0cb46db30f69d6d03e31608e86d4d8813;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230612·NIC_P·5;nouveau.europresse.com;N;db0fd0b5ad0173c0ae0998c9b3f28c5dce661fda;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;e192c367af510a1ad052d683a40288a8cf91a3e3;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230612%C2%B7NIC_P%C2%B75;200;1243
2023-06-12T07:00:15+02:00;2023-06-12;753c89d0cb46db30f69d6d03e31608e86d4d8813;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230612·NIC_P·3;nouveau.europresse.com;N;3ec5633cff4b26a82a4877f22cf7d4d8cf0f812e;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;e192c367af510a1ad052d683a40288a8cf91a3e3;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230612%C2%B7NIC_P%C2%B73;200;1243
2023-06-12T07:00:20+02:00;2023-06-12;753c89d0cb46db30f69d6d03e31608e86d4d8813;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230612·NIC_P·4;nouveau.europresse.com;N;11bf611672c1fa2c78b724bd5b753151ae3f33ca;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;e192c367af510a1ad052d683a40288a8cf91a3e3;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230612%C2%B7NIC_P%C2%B74;200;1243
2023-06-12T07:00:21+02:00;2023-06-12;ffb935e8dce65d07c811b2d472c18af88f62da1e;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230612·NIC_P·1;nouveau.europresse.com;N;c5e9c7eaa107b47a717f9d0ae4ef6caf9124a586;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.766;5.3667;325514ce15c9d350fe2d009c600187199a89b905;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230612%C2%B7NIC_P%C2%B71;200;1242
2023-06-12T07:00:58+02:00;2023-06-12;ffb935e8dce65d07c811b2d472c18af88f62da1e;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230612·NIC_P·2;nouveau.europresse.com;N;ba92fd4a075a9b4b02865bee580f8b905d78bbb5;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.766;5.3667;325514ce15c9d350fe2d009c600187199a89b905;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230612%C2%B7NIC_P%C2%B72;200;1243
2023-06-12T07:02:37+02:00;2023-06-12;ffb935e8dce65d07c811b2d472c18af88f62da1e;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230612·NIC_P·3;nouveau.europresse.com;N;b1d31974eae26af252fd2424698f505ec707984b;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.766;5.3667;325514ce15c9d350fe2d009c600187199a89b905;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230612%C2%B7NIC_P%C2%B73;200;1243
2023-06-12T07:02:41+02:00;2023-06-12;753c89d0cb46db30f69d6d03e31608e86d4d8813;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230612·NIC_P·5;nouveau.europresse.com;N;2be74889e3d14a6a158dbfeafe58275dfad7f31b;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;e192c367af510a1ad052d683a40288a8cf91a3e3;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230612%C2%B7NIC_P%C2%B75;200;1243
2023-06-12T07:04:25+02:00;2023-06-12;ffb935e8dce65d07c811b2d472c18af88f62da1e;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230612·NIC_P·4;nouveau.europresse.com;N;7648b47e39827595decda35d4c0183d8bb586d37;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.766;5.3667;325514ce15c9d350fe2d009c600187199a89b905;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230612%C2%B7NIC_P%C2%B74;200;1243
2023-06-12T07:06:16+02:00;2023-06-12;753c89d0cb46db30f69d6d03e31608e86d4d8813;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230612·NIC_P·6;nouveau.europresse.com;N;2ed07bd556771e77bd31e990f0dda0f43fe2bca0;3.8.0;2022-10-24;bab026b;2023-03-30;3f68da53;2023-05-10;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;42.7028;9.45;e192c367af510a1ad052d683a40288a8cf91a3e3;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230612%C2%B7NIC_P%C2%B76;200;1243
