datetime;date;login;platform;platform_name;publisher_name;rtype;mime;print_identifier;online_identifier;title_id;doi;publication_title;publication_date;unitid;domain;on_campus;log_id;ezpaarse_version;ezpaarse_date;middlewares_version;middlewares_date;platforms_version;platforms_date;middlewares;title;type;subject;geoip-country;geoip-latitude;geoip-longitude;host;identd;url;status;size
2023-01-19T06:36:28+01:00;2023-01-19;a0bc38b54aa2c5b7179fe126cd76e5c5ec2307bb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230119·NIC_P·1;nouveau.europresse.com;N;fbd2b928b4dfc307202985c7444ba8d525175b61;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;b315ac3e9e50d204cbe61b1b765eddbe8fa858da;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230119%C2%B7NIC_P%C2%B71;200;1243
2023-01-19T06:36:43+01:00;2023-01-19;a0bc38b54aa2c5b7179fe126cd76e5c5ec2307bb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230119·NIC_P·2;nouveau.europresse.com;N;bdfb632cfc6fc5d360cf44aa102a22fa0b4380d7;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;b315ac3e9e50d204cbe61b1b765eddbe8fa858da;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230119%C2%B7NIC_P%C2%B72;200;1243
2023-01-19T06:36:52+01:00;2023-01-19;a0bc38b54aa2c5b7179fe126cd76e5c5ec2307bb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230119·NIC_P·3;nouveau.europresse.com;N;a7521c84f40055f1aa14cbac311ac3d729f9f3cf;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;b315ac3e9e50d204cbe61b1b765eddbe8fa858da;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230119%C2%B7NIC_P%C2%B73;200;1243
2023-01-19T06:37:00+01:00;2023-01-19;a0bc38b54aa2c5b7179fe126cd76e5c5ec2307bb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230119·NIC_P·4;nouveau.europresse.com;N;b476c432fd9507ef1275f253c74f614896ae10fb;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;b315ac3e9e50d204cbe61b1b765eddbe8fa858da;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230119%C2%B7NIC_P%C2%B74;200;1243
2023-01-19T06:37:09+01:00;2023-01-19;a0bc38b54aa2c5b7179fe126cd76e5c5ec2307bb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230119·NIC_P·5;nouveau.europresse.com;N;78eced35d8bbeb76b6eab4446c4e1a51fd8a8d79;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;b315ac3e9e50d204cbe61b1b765eddbe8fa858da;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230119%C2%B7NIC_P%C2%B75;200;1243
2023-01-19T06:37:20+01:00;2023-01-19;a0bc38b54aa2c5b7179fe126cd76e5c5ec2307bb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230119·NIC_P·6;nouveau.europresse.com;N;a558a3c1124612d5cd797cb3bf2598268b24e233;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;b315ac3e9e50d204cbe61b1b765eddbe8fa858da;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230119%C2%B7NIC_P%C2%B76;200;1243
2023-01-19T06:37:51+01:00;2023-01-19;a0bc38b54aa2c5b7179fe126cd76e5c5ec2307bb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230119·NIC_P·7;nouveau.europresse.com;N;37457f1f51014a378c1dd782f1f03a579f72d839;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;b315ac3e9e50d204cbe61b1b765eddbe8fa858da;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230119%C2%B7NIC_P%C2%B77;200;1243
2023-01-19T06:38:04+01:00;2023-01-19;a0bc38b54aa2c5b7179fe126cd76e5c5ec2307bb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230119·NIC_P·8;nouveau.europresse.com;N;0ccb52a372f501fe9c38ad7a211ac6f3624be82d;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;b315ac3e9e50d204cbe61b1b765eddbe8fa858da;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230119%C2%B7NIC_P%C2%B78;200;1243
2023-01-19T06:38:20+01:00;2023-01-19;a0bc38b54aa2c5b7179fe126cd76e5c5ec2307bb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230119·NIC_P·9;nouveau.europresse.com;N;f63686ecd6d398c1eb2172f8e87e046c4adc5d5d;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;b315ac3e9e50d204cbe61b1b765eddbe8fa858da;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230119%C2%B7NIC_P%C2%B79;200;1243
2023-01-19T06:39:30+01:00;2023-01-19;a0bc38b54aa2c5b7179fe126cd76e5c5ec2307bb;europresse;Europresse;CEDROM-SNi;ARTICLE;PDF;;;;;;;pdf·20230119·NIC_P·10;nouveau.europresse.com;N;5300b42e4378590681a9f0e6d90fe31af5797fc3;3.9.2;2023-09-25;1df4e1f;2023-07-26;70ae7649;2023-09-22;filter, parser, deduplicator, istex, crossref, sudoc, hal, enhancer, geolocalizer, cut, on-campus-counter, qualifier, anonymizer;;;;FR;43.9124;5.2009;b315ac3e9e50d204cbe61b1b765eddbe8fa858da;;https://nouveau.europresse.com:443/Pdf/ImageList?docName=pdf%C2%B720230119%C2%B7NIC_P%C2%B710;200;1243
